machine_id,timestamp,temperature,vibration,pressure
PUMP_B,2026-02-24 15:05:13,69.57,2.2,3.62
MOTOR_C,2026-02-24 15:05:13,64.06,1.814,4.57
COMPRESSOR_D,2026-02-24 15:05:13,73.91,2.051,4.62
PUMP_A,2026-02-24 15:05:15,87.01,4.221,2.81
PUMP_B,2026-02-24 15:05:15,71.18,1.686,4.67
MOTOR_C,2026-02-24 15:05:15,70.03,1.823,4.41
COMPRESSOR_D,2026-02-24 15:05:15,62.36,1.487,4.7
PUMP_A,2026-02-24 15:05:17,82.7,3.872,2.63
PUMP_B,2026-02-24 15:05:17,71.26,1.234,4.15
MOTOR_C,2026-02-24 15:05:17,67.01,1.671,4.14
COMPRESSOR_D,2026-02-24 15:05:17,71.9,1.1,4.34
PUMP_A,2026-02-24 15:05:19,89.46,4.145,2.15
PUMP_B,2026-02-24 15:05:19,70.72,1.86,3.69
MOTOR_C,2026-02-24 15:05:19,71.95,1.443,3.92
COMPRESSOR_D,2026-02-24 15:05:19,68.69,1.8,4.53
PUMP_A,2026-02-24 15:05:21,93.36,3.677,2.75
PUMP_B,2026-02-24 15:05:21,67.46,1.034,4.21
MOTOR_C,2026-02-24 15:05:21,65.84,1.613,4.61
COMPRESSOR_D,2026-02-24 15:05:21,72.27,1.44,4.65
PUMP_A,2026-02-24 15:05:23,88.35,4.295,2.24
PUMP_B,2026-02-24 15:05:23,70.63,1.751,4.61
MOTOR_C,2026-02-24 15:05:23,69.19,1.655,3.89
COMPRESSOR_D,2026-02-24 15:05:23,68.14,1.77,4.18
PUMP_A,2026-02-24 15:05:25,91.6,3.47,2.38
PUMP_B,2026-02-24 15:05:25,63.43,1.777,3.61
MOTOR_C,2026-02-24 15:05:25,73.02,2.344,4.31
COMPRESSOR_D,2026-02-24 15:05:25,69.71,2.292,4.38
PUMP_A,2026-02-24 15:05:27,89.7,3.233,2.45
PUMP_B,2026-02-24 15:05:27,68.91,1.827,4.26
MOTOR_C,2026-02-24 15:05:27,72.48,1.613,4.47
COMPRESSOR_D,2026-02-24 15:05:27,70.59,2.252,4.02
PUMP_A,2026-02-24 15:05:29,87.28,4.143,2.03
PUMP_B,2026-02-24 15:05:29,64.4,1.177,4.01
MOTOR_C,2026-02-24 15:05:29,68.95,1.934,4.07
COMPRESSOR_D,2026-02-24 15:05:29,70.68,2.263,3.85
PUMP_A,2026-02-24 15:05:31,83.99,4.374,2.26
PUMP_B,2026-02-24 15:05:31,65.93,1.062,4.47
MOTOR_C,2026-02-24 15:05:31,71.73,2.175,3.63
COMPRESSOR_D,2026-02-24 15:05:31,69.55,1.718,4.06
PUMP_A,2026-02-24 15:05:33,90.29,3.201,2.56
PUMP_B,2026-02-24 15:05:33,73.55,2.043,3.68
MOTOR_C,2026-02-24 15:05:33,69.64,1.923,4.57
COMPRESSOR_D,2026-02-24 15:05:33,71.98,1.947,3.87
PUMP_A,2026-02-24 15:05:35,90.23,4.15,2.85
PUMP_B,2026-02-24 15:05:35,62.5,1.612,4.11
MOTOR_C,2026-02-24 15:05:35,67.47,1.112,4.33
COMPRESSOR_D,2026-02-24 15:05:35,64.14,2.05,3.64
PUMP_A,2026-02-24 15:05:37,89.25,4.385,2.2
PUMP_B,2026-02-24 15:05:37,70.78,2.086,4.16
MOTOR_C,2026-02-24 15:05:37,67.6,1.691,4.73
COMPRESSOR_D,2026-02-24 15:05:37,72.7,2.242,3.81
PUMP_A,2026-02-24 15:05:39,91.13,4.538,2.57
PUMP_B,2026-02-24 15:05:39,62.1,1.903,4.7
MOTOR_C,2026-02-24 15:05:39,73.61,1.729,3.83
COMPRESSOR_D,2026-02-24 15:05:39,70.67,1.278,4.47
PUMP_A,2026-02-24 15:05:41,88.42,4.368,2.09
PUMP_B,2026-02-24 15:05:41,67.08,1.571,4.71
MOTOR_C,2026-02-24 15:05:41,69.87,1.138,4.26
COMPRESSOR_D,2026-02-24 15:05:41,62.15,2.392,3.75
PUMP_A,2026-02-24 15:05:43,82.34,3.546,2.98
PUMP_B,2026-02-24 15:05:43,72.63,1.919,4.37
MOTOR_C,2026-02-24 15:05:43,62.64,1.54,4.49
COMPRESSOR_D,2026-02-24 15:05:43,64.22,1.197,3.78
PUMP_A,2026-02-24 15:05:45,94.01,3.673,2.12
PUMP_B,2026-02-24 15:05:45,67.82,1.405,3.89
MOTOR_C,2026-02-24 15:05:45,67.76,1.699,3.74
COMPRESSOR_D,2026-02-24 15:05:45,69.44,1.3,4.22
PUMP_A,2026-02-24 15:05:47,90.39,4.665,2.36
PUMP_B,2026-02-24 15:05:47,68.16,1.846,3.65
MOTOR_C,2026-02-24 15:05:47,62.98,1.984,3.7
COMPRESSOR_D,2026-02-24 15:05:47,70.86,2.294,4.37
PUMP_A,2026-02-24 15:05:49,90.97,4.556,2.99
PUMP_B,2026-02-24 15:05:49,66.73,1.303,4.08
MOTOR_C,2026-02-24 15:05:49,68.59,2.065,4.03
COMPRESSOR_D,2026-02-24 15:05:49,72.45,1.572,4.27
PUMP_A,2026-02-24 15:05:51,89.67,3.414,2.77
PUMP_B,2026-02-24 15:05:51,69.32,2.131,3.7
MOTOR_C,2026-02-24 15:05:51,73.14,1.586,4.48
COMPRESSOR_D,2026-02-24 15:05:51,70.9,1.826,3.8
PUMP_A,2026-02-24 15:05:53,83.86,4.233,2.29
PUMP_B,2026-02-24 15:05:53,66.35,2.209,3.68
MOTOR_C,2026-02-24 15:05:53,62.7,1.669,3.97
COMPRESSOR_D,2026-02-24 15:05:53,71.85,1.37,4.1
PUMP_A,2026-02-24 15:05:55,89.1,4.746,2.71
PUMP_B,2026-02-24 15:05:55,66.18,1.184,4.54
MOTOR_C,2026-02-24 15:05:55,70.45,1.546,3.74
COMPRESSOR_D,2026-02-24 15:05:55,62.3,1.524,4.74
PUMP_A,2026-02-24 15:05:57,94.32,4.687,2.8
PUMP_B,2026-02-24 15:05:57,68.43,1.845,4.49
MOTOR_C,2026-02-24 15:05:57,68.19,2.242,4.25
COMPRESSOR_D,2026-02-24 15:05:57,67.66,1.132,4.12
PUMP_A,2026-02-24 15:05:59,93.13,3.664,2.35
PUMP_B,2026-02-24 15:05:59,71.64,1.611,4.23
MOTOR_C,2026-02-24 15:05:59,63.85,1.62,4.09
COMPRESSOR_D,2026-02-24 15:05:59,65.04,1.28,4.29
PUMP_A,2026-02-24 15:06:01,88.07,4.227,2.08
PUMP_B,2026-02-24 15:06:01,65.98,1.701,4.37
MOTOR_C,2026-02-24 15:06:01,69.32,1.811,3.71
COMPRESSOR_D,2026-02-24 15:06:01,69.45,1.954,4.3
PUMP_A,2026-02-24 15:06:03,87.16,4.085,2.99
PUMP_B,2026-02-24 15:06:03,65.12,1.669,4.24
MOTOR_C,2026-02-24 15:06:03,67.71,1.849,4.0
COMPRESSOR_D,2026-02-24 15:06:03,64.09,1.074,3.89
PUMP_A,2026-02-24 15:06:05,85.17,4.466,2.7
PUMP_B,2026-02-24 15:06:05,66.6,1.595,4.29
MOTOR_C,2026-02-24 15:06:05,69.83,2.325,4.59
COMPRESSOR_D,2026-02-24 15:06:05,64.36,1.015,3.7
PUMP_A,2026-02-24 15:06:07,83.56,4.237,2.9
PUMP_B,2026-02-24 15:06:07,68.76,1.401,4.1
MOTOR_C,2026-02-24 15:06:07,66.93,2.069,3.9
COMPRESSOR_D,2026-02-24 15:06:07,63.31,1.374,3.62
PUMP_A,2026-02-24 15:06:09,90.65,4.777,2.65
PUMP_B,2026-02-24 15:06:09,70.97,1.492,4.53
MOTOR_C,2026-02-24 15:06:09,65.15,2.227,4.75
COMPRESSOR_D,2026-02-24 15:06:09,66.45,1.324,3.64
PUMP_A,2026-02-24 15:06:11,93.64,3.991,2.26
PUMP_B,2026-02-24 15:06:11,71.23,2.082,4.73
MOTOR_C,2026-02-24 15:06:11,71.64,2.274,3.92
COMPRESSOR_D,2026-02-24 15:06:11,70.75,2.206,4.1
PUMP_A,2026-02-24 15:06:13,82.44,4.661,2.13
PUMP_B,2026-02-24 15:06:13,62.48,1.566,3.91
MOTOR_C,2026-02-24 15:06:13,69.1,2.114,4.15
COMPRESSOR_D,2026-02-24 15:06:13,72.13,1.857,4.67
PUMP_A,2026-02-24 15:06:15,83.38,3.658,2.82
PUMP_B,2026-02-24 15:06:15,64.95,1.04,3.87
MOTOR_C,2026-02-24 15:06:15,67.97,1.527,3.71
COMPRESSOR_D,2026-02-24 15:06:15,69.2,1.523,3.88
PUMP_A,2026-02-24 15:06:17,84.8,4.415,2.92
PUMP_B,2026-02-24 15:06:17,71.74,1.559,4.04
MOTOR_C,2026-02-24 15:06:17,62.98,1.176,3.97
COMPRESSOR_D,2026-02-24 15:06:17,64.97,2.329,3.63
PUMP_A,2026-02-24 15:06:19,94.05,4.063,2.96
PUMP_B,2026-02-24 15:06:19,65.06,1.534,3.84
MOTOR_C,2026-02-24 15:06:19,68.25,1.609,4.23
COMPRESSOR_D,2026-02-24 15:06:19,62.89,1.08,3.91
PUMP_A,2026-02-24 15:06:21,85.61,3.369,2.54
PUMP_B,2026-02-24 15:06:21,66.39,1.007,4.43
MOTOR_C,2026-02-24 15:06:21,64.72,2.326,3.99
COMPRESSOR_D,2026-02-24 15:06:21,70.28,1.085,3.82
PUMP_A,2026-02-24 15:06:23,93.68,4.583,2.35
PUMP_B,2026-02-24 15:06:23,72.25,1.225,4.7
MOTOR_C,2026-02-24 15:06:23,67.0,1.21,4.47
COMPRESSOR_D,2026-02-24 15:06:23,69.91,1.884,4.1
PUMP_A,2026-02-24 15:06:25,84.81,3.204,2.34
PUMP_B,2026-02-24 15:06:25,62.76,2.172,4.31
MOTOR_C,2026-02-24 15:06:25,68.59,1.758,3.87
COMPRESSOR_D,2026-02-24 15:06:25,68.26,1.93,3.91
PUMP_A,2026-02-24 15:06:27,92.79,4.551,2.62
PUMP_B,2026-02-24 15:06:27,70.73,2.339,3.8
MOTOR_C,2026-02-24 15:06:27,69.5,1.54,3.96
COMPRESSOR_D,2026-02-24 15:06:27,69.5,1.637,3.71
PUMP_A,2026-02-24 15:06:29,94.96,4.177,2.66
PUMP_B,2026-02-24 15:06:29,63.9,1.603,3.65
MOTOR_C,2026-02-24 15:06:29,63.9,1.013,4.47
COMPRESSOR_D,2026-02-24 15:06:29,70.14,1.207,4.43
PUMP_A,2026-02-24 15:06:31,82.36,4.037,2.9
PUMP_B,2026-02-24 15:06:31,70.67,2.23,3.93
MOTOR_C,2026-02-24 15:06:31,68.2,1.437,3.93
COMPRESSOR_D,2026-02-24 15:06:31,67.68,1.01,4.59
PUMP_A,2026-02-24 15:06:33,90.07,3.486,2.73
PUMP_B,2026-02-24 15:06:33,65.96,1.455,4.66
MOTOR_C,2026-02-24 15:06:33,65.8,2.388,3.81
COMPRESSOR_D,2026-02-24 15:06:33,68.15,2.353,4.56
PUMP_A,2026-02-24 15:06:35,86.54,4.644,2.83
PUMP_B,2026-02-24 15:06:35,68.66,1.563,4.45
MOTOR_C,2026-02-24 15:06:35,72.35,1.359,4.19
COMPRESSOR_D,2026-02-24 15:06:35,74.0,1.957,4.02
PUMP_A,2026-02-24 15:06:37,89.31,4.502,2.51
PUMP_B,2026-02-24 15:06:37,63.11,2.117,4.56
MOTOR_C,2026-02-24 15:06:37,66.73,1.261,4.12
COMPRESSOR_D,2026-02-24 15:06:37,63.5,1.459,4.4
PUMP_A,2026-02-24 15:06:39,87.24,3.636,2.72
PUMP_B,2026-02-24 15:06:39,68.68,2.246,3.7
MOTOR_C,2026-02-24 15:06:39,68.27,1.722,3.74
COMPRESSOR_D,2026-02-24 15:06:39,71.86,1.573,3.66
PUMP_A,2026-02-24 15:06:41,84.79,4.229,2.64
PUMP_B,2026-02-24 15:06:41,65.11,1.646,3.76
MOTOR_C,2026-02-24 15:06:41,62.23,1.378,3.77
COMPRESSOR_D,2026-02-24 15:06:41,63.45,2.083,4.74
PUMP_A,2026-02-24 15:06:43,82.68,3.635,2.91
PUMP_B,2026-02-24 15:06:43,65.94,1.76,4.3
MOTOR_C,2026-02-24 15:06:43,69.54,1.189,4.23
COMPRESSOR_D,2026-02-24 15:06:43,71.4,1.462,3.9
PUMP_A,2026-02-24 15:06:45,88.01,3.848,2.25
PUMP_B,2026-02-24 15:06:45,66.4,1.761,4.7
MOTOR_C,2026-02-24 15:06:45,72.23,2.276,3.73
COMPRESSOR_D,2026-02-24 15:06:45,62.42,2.382,4.52
PUMP_A,2026-02-24 15:06:47,84.58,3.953,2.2
PUMP_B,2026-02-24 15:06:47,63.91,2.193,4.76
MOTOR_C,2026-02-24 15:06:47,73.7,2.318,3.73
COMPRESSOR_D,2026-02-24 15:06:47,67.87,1.65,4.13
PUMP_A,2026-02-24 15:06:49,87.01,3.942,2.02
PUMP_B,2026-02-24 15:06:49,62.05,1.074,4.08
MOTOR_C,2026-02-24 15:06:49,65.57,1.438,4.51
COMPRESSOR_D,2026-02-24 15:06:49,73.91,1.072,4.8
PUMP_A,2026-02-24 15:06:51,88.85,3.779,2.72
PUMP_B,2026-02-24 15:06:51,68.53,1.183,4.0
MOTOR_C,2026-02-24 15:06:51,67.95,2.065,4.5
COMPRESSOR_D,2026-02-24 15:06:51,63.83,2.31,4.62
PUMP_A,2026-02-24 15:06:53,85.96,4.494,2.33
PUMP_B,2026-02-24 15:06:53,68.78,1.989,4.21
MOTOR_C,2026-02-24 15:06:53,63.18,1.297,3.87
COMPRESSOR_D,2026-02-24 15:06:53,66.93,1.533,3.82
PUMP_A,2026-02-24 15:06:55,83.22,3.846,2.4
PUMP_B,2026-02-24 15:06:55,67.65,2.242,4.38
MOTOR_C,2026-02-24 15:06:55,65.05,1.239,4.53
COMPRESSOR_D,2026-02-24 15:06:55,73.91,1.429,4.71
PUMP_A,2026-02-24 15:06:57,83.74,3.612,2.09
PUMP_B,2026-02-24 15:06:57,70.36,1.382,3.85
MOTOR_C,2026-02-24 15:06:57,69.26,1.649,4.17
COMPRESSOR_D,2026-02-24 15:06:57,63.01,1.955,4.45
PUMP_A,2026-02-24 15:06:59,92.59,4.539,2.5
PUMP_B,2026-02-24 15:06:59,73.49,1.417,3.8
MOTOR_C,2026-02-24 15:06:59,73.04,1.772,3.97
COMPRESSOR_D,2026-02-24 15:06:59,73.08,1.116,3.73
PUMP_A,2026-02-24 15:07:01,91.28,4.754,2.38
PUMP_B,2026-02-24 15:07:01,68.81,1.504,4.48
MOTOR_C,2026-02-24 15:07:01,73.37,1.432,4.36
COMPRESSOR_D,2026-02-24 15:07:01,62.23,1.318,3.9
PUMP_A,2026-02-24 15:07:03,85.89,4.476,2.3
PUMP_B,2026-02-24 15:07:03,63.35,2.06,3.89
MOTOR_C,2026-02-24 15:07:03,64.59,1.24,3.73
COMPRESSOR_D,2026-02-24 15:07:03,64.83,1.19,4.63
PUMP_A,2026-02-24 15:07:05,82.64,3.938,2.77
PUMP_B,2026-02-24 15:07:05,71.47,1.617,3.65
MOTOR_C,2026-02-24 15:07:05,69.96,1.262,4.66
COMPRESSOR_D,2026-02-24 15:07:05,73.37,1.645,3.68
PUMP_A,2026-02-24 15:07:07,90.33,4.644,2.08
PUMP_B,2026-02-24 15:07:07,65.61,2.179,3.7
MOTOR_C,2026-02-24 15:07:07,69.34,1.569,4.46
COMPRESSOR_D,2026-02-24 15:07:07,67.44,1.943,4.58
PUMP_A,2026-02-24 15:07:09,94.11,4.613,2.77
PUMP_B,2026-02-24 15:07:09,73.6,1.894,4.06
MOTOR_C,2026-02-24 15:07:09,72.56,1.369,4.67
COMPRESSOR_D,2026-02-24 15:07:09,65.07,1.522,3.93
PUMP_A,2026-02-24 15:07:11,92.96,4.679,2.29
PUMP_B,2026-02-24 15:07:11,63.75,1.715,3.69
MOTOR_C,2026-02-24 15:07:11,65.68,2.034,3.9
COMPRESSOR_D,2026-02-24 15:07:11,71.9,1.964,3.71
PUMP_A,2026-02-24 15:07:13,88.16,3.498,2.37
PUMP_B,2026-02-24 15:07:13,73.42,1.881,4.53
MOTOR_C,2026-02-24 15:07:13,71.32,1.263,3.92
COMPRESSOR_D,2026-02-24 15:07:13,69.36,1.948,4.08
PUMP_A,2026-02-24 15:07:15,85.72,3.777,2.48
PUMP_B,2026-02-24 15:07:15,67.5,1.443,4.27
MOTOR_C,2026-02-24 15:07:15,62.1,2.112,4.6
COMPRESSOR_D,2026-02-24 15:07:15,66.9,2.032,4.58
PUMP_A,2026-02-24 15:07:17,83.45,4.366,2.33
PUMP_B,2026-02-24 15:07:17,68.57,1.883,4.75
MOTOR_C,2026-02-24 15:07:17,66.92,1.973,4.27
COMPRESSOR_D,2026-02-24 15:07:17,68.12,2.282,3.75
PUMP_A,2026-02-24 15:07:19,87.06,4.746,2.81
PUMP_B,2026-02-24 15:07:19,69.51,1.846,3.9
MOTOR_C,2026-02-24 15:07:19,69.0,2.113,3.77
COMPRESSOR_D,2026-02-24 15:07:19,72.35,1.499,4.34
PUMP_A,2026-02-24 15:07:21,88.42,4.722,2.39
PUMP_B,2026-02-24 15:07:21,64.81,1.23,4.47
MOTOR_C,2026-02-24 15:07:21,63.87,2.239,4.44
COMPRESSOR_D,2026-02-24 15:07:21,71.09,1.725,4.2
PUMP_A,2026-02-24 15:07:23,88.77,3.736,2.58
PUMP_B,2026-02-24 15:07:23,68.37,1.744,3.76
MOTOR_C,2026-02-24 15:07:23,72.53,1.442,4.59
COMPRESSOR_D,2026-02-24 15:07:23,70.45,2.171,4.09
PUMP_A,2026-02-24 15:07:25,92.45,3.541,2.92
PUMP_B,2026-02-24 15:07:25,63.85,1.938,4.23
MOTOR_C,2026-02-24 15:07:25,68.85,1.282,4.42
COMPRESSOR_D,2026-02-24 15:07:25,64.03,1.206,4.24
PUMP_A,2026-02-24 15:07:27,82.49,3.885,2.86
PUMP_B,2026-02-24 15:07:27,73.12,1.278,3.73
MOTOR_C,2026-02-24 15:07:27,70.16,1.47,3.95
COMPRESSOR_D,2026-02-24 15:07:27,66.87,1.884,4.33
PUMP_A,2026-02-24 15:07:29,89.7,4.787,2.4
PUMP_B,2026-02-24 15:07:29,64.55,1.067,3.76
MOTOR_C,2026-02-24 15:07:29,68.02,1.342,4.62
COMPRESSOR_D,2026-02-24 15:07:29,63.14,1.813,3.73
PUMP_A,2026-02-24 15:07:31,89.71,4.221,2.74
PUMP_B,2026-02-24 15:07:31,73.55,1.838,3.74
MOTOR_C,2026-02-24 15:07:31,65.86,1.201,4.08
COMPRESSOR_D,2026-02-24 15:07:31,65.25,1.357,3.66
PUMP_A,2026-02-24 15:07:33,90.0,4.653,2.32
PUMP_B,2026-02-24 15:07:33,70.29,1.806,4.79
MOTOR_C,2026-02-24 15:07:33,63.98,1.574,4.61
COMPRESSOR_D,2026-02-24 15:07:33,68.39,1.988,4.12
PUMP_A,2026-02-24 15:07:35,91.55,4.253,2.9
PUMP_B,2026-02-24 15:07:35,70.54,2.146,3.8
MOTOR_C,2026-02-24 15:07:35,68.8,1.016,3.98
COMPRESSOR_D,2026-02-24 15:07:35,69.65,2.054,4.57
PUMP_A,2026-02-24 15:07:37,83.46,3.361,2.21
PUMP_B,2026-02-24 15:07:37,63.28,1.649,4.14
MOTOR_C,2026-02-24 15:07:37,65.04,1.615,4.73
COMPRESSOR_D,2026-02-24 15:07:37,63.53,2.153,4.23
PUMP_A,2026-02-24 15:07:39,94.5,3.347,2.72
PUMP_B,2026-02-24 15:07:39,73.91,1.813,4.4
MOTOR_C,2026-02-24 15:07:39,66.18,2.144,4.03
COMPRESSOR_D,2026-02-24 15:07:39,66.77,1.075,4.07
PUMP_A,2026-02-24 15:07:41,85.19,4.153,2.33
PUMP_B,2026-02-24 15:07:41,71.55,1.15,4.6
MOTOR_C,2026-02-24 15:07:41,72.85,1.418,4.74
COMPRESSOR_D,2026-02-24 15:07:41,70.33,1.067,4.22
PUMP_A,2026-02-24 15:07:43,82.23,3.628,2.32
PUMP_B,2026-02-24 15:07:43,70.12,1.899,4.18
MOTOR_C,2026-02-24 15:07:43,63.64,1.269,4.27
COMPRESSOR_D,2026-02-24 15:07:43,68.13,1.932,3.97
PUMP_A,2026-02-24 15:07:45,88.69,4.145,2.69
PUMP_B,2026-02-24 15:07:45,65.3,1.517,4.11
MOTOR_C,2026-02-24 15:07:45,63.56,2.154,3.9
COMPRESSOR_D,2026-02-24 15:07:45,73.91,1.518,4.13
PUMP_A,2026-02-24 15:07:47,83.55,3.468,2.65
PUMP_B,2026-02-24 15:07:47,71.31,1.568,3.93
MOTOR_C,2026-02-24 15:07:47,73.87,1.455,4.42
COMPRESSOR_D,2026-02-24 15:07:47,72.49,1.444,3.74
PUMP_A,2026-02-24 15:07:49,85.26,4.447,2.7
PUMP_B,2026-02-24 15:07:49,70.26,1.875,3.66
MOTOR_C,2026-02-24 15:07:49,68.21,1.933,4.3
COMPRESSOR_D,2026-02-24 15:07:49,63.98,1.932,3.85
PUMP_A,2026-02-24 15:07:51,86.5,4.446,2.58
PUMP_B,2026-02-24 15:07:51,67.44,2.313,4.62
MOTOR_C,2026-02-24 15:07:51,65.09,1.343,3.69
COMPRESSOR_D,2026-02-24 15:07:51,68.8,1.391,4.07
PUMP_A,2026-02-24 15:07:53,82.53,4.199,2.53
PUMP_B,2026-02-24 15:07:53,72.15,1.315,4.32
MOTOR_C,2026-02-24 15:07:53,72.38,1.794,4.06
COMPRESSOR_D,2026-02-24 15:07:53,64.45,2.233,4.1
PUMP_A,2026-02-24 15:07:55,89.81,3.641,2.29
PUMP_B,2026-02-24 15:07:55,72.29,1.261,4.27
MOTOR_C,2026-02-24 15:07:55,65.65,1.354,3.65
COMPRESSOR_D,2026-02-24 15:07:55,63.73,1.66,3.8
PUMP_A,2026-02-24 15:07:57,94.09,3.975,2.03
PUMP_B,2026-02-24 15:07:57,62.75,1.364,4.01
MOTOR_C,2026-02-24 15:07:57,66.99,1.518,4.04
COMPRESSOR_D,2026-02-24 15:07:57,62.06,1.314,3.71
PUMP_A,2026-02-24 15:07:59,93.08,4.389,2.71
PUMP_B,2026-02-24 15:07:59,63.95,2.05,4.57
MOTOR_C,2026-02-24 15:07:59,70.61,2.266,4.07
COMPRESSOR_D,2026-02-24 15:07:59,68.6,1.933,4.16
PUMP_A,2026-02-24 15:08:01,87.04,4.422,2.69
PUMP_B,2026-02-24 15:08:01,63.57,1.222,4.13
MOTOR_C,2026-02-24 15:08:01,66.29,1.52,4.72
COMPRESSOR_D,2026-02-24 15:08:01,63.0,2.201,3.93
PUMP_A,2026-02-24 15:08:03,90.4,4.121,2.9
PUMP_B,2026-02-24 15:08:03,70.09,1.536,4.55
MOTOR_C,2026-02-24 15:08:03,71.94,1.433,3.73
COMPRESSOR_D,2026-02-24 15:08:03,72.19,2.052,4.18
PUMP_A,2026-02-24 15:08:05,93.79,4.135,2.29
PUMP_B,2026-02-24 15:08:05,72.47,1.07,3.73
MOTOR_C,2026-02-24 15:08:05,64.31,1.269,4.48
COMPRESSOR_D,2026-02-24 15:08:05,66.76,1.663,4.74
PUMP_A,2026-02-24 15:08:07,86.39,4.056,2.31
PUMP_B,2026-02-24 15:08:07,63.48,1.003,4.72
MOTOR_C,2026-02-24 15:08:07,72.32,1.172,3.73
COMPRESSOR_D,2026-02-24 15:08:07,66.37,1.563,4.57
PUMP_A,2026-02-24 15:08:09,82.22,4.605,2.31
PUMP_B,2026-02-24 15:08:09,67.38,1.897,4.75
MOTOR_C,2026-02-24 15:08:09,63.53,1.04,4.29
COMPRESSOR_D,2026-02-24 15:08:09,70.39,1.961,4.2
PUMP_A,2026-02-24 15:08:11,90.19,3.959,2.48
PUMP_B,2026-02-24 15:08:11,62.0,2.064,3.62
MOTOR_C,2026-02-24 15:08:11,65.7,1.814,3.65
COMPRESSOR_D,2026-02-24 15:08:11,66.61,1.062,4.66
PUMP_A,2026-02-24 15:08:13,85.52,3.627,2.4
PUMP_B,2026-02-24 15:08:13,65.78,2.237,4.55
MOTOR_C,2026-02-24 15:08:13,69.11,1.028,4.25
COMPRESSOR_D,2026-02-24 15:08:13,63.4,1.435,4.4
PUMP_A,2026-02-24 15:08:15,86.99,3.675,2.8
PUMP_B,2026-02-24 15:08:15,66.02,2.292,4.3
MOTOR_C,2026-02-24 15:08:15,63.97,1.261,3.65
COMPRESSOR_D,2026-02-24 15:08:15,65.74,1.657,4.32
PUMP_A,2026-02-24 15:08:17,86.99,4.625,2.76
PUMP_B,2026-02-24 15:08:17,69.85,2.328,3.92
MOTOR_C,2026-02-24 15:08:17,71.86,1.7,4.42
COMPRESSOR_D,2026-02-24 15:08:17,68.47,1.935,4.71
PUMP_A,2026-02-24 15:08:19,85.1,3.843,2.28
PUMP_B,2026-02-24 15:08:19,66.47,2.357,4.52
MOTOR_C,2026-02-24 15:08:19,68.05,2.281,4.31
COMPRESSOR_D,2026-02-24 15:08:19,72.83,2.296,4.28
PUMP_A,2026-02-24 15:08:21,93.63,4.251,2.25
PUMP_B,2026-02-24 15:08:21,63.05,2.206,4.77
MOTOR_C,2026-02-24 15:08:21,62.61,1.448,4.57
COMPRESSOR_D,2026-02-24 15:08:21,69.8,1.476,3.66
PUMP_A,2026-02-24 15:08:23,87.85,3.748,2.72
PUMP_B,2026-02-24 15:08:23,72.62,1.659,4.63
MOTOR_C,2026-02-24 15:08:23,64.94,2.145,4.01
COMPRESSOR_D,2026-02-24 15:08:23,68.11,2.272,4.14
PUMP_A,2026-02-24 15:08:25,84.94,3.338,2.95
PUMP_B,2026-02-24 15:08:25,69.7,2.134,4.28
MOTOR_C,2026-02-24 15:08:25,63.79,1.6,3.93
COMPRESSOR_D,2026-02-24 15:08:25,63.24,2.274,4.28
PUMP_A,2026-02-24 15:08:27,87.62,3.334,2.8
PUMP_B,2026-02-24 15:08:27,63.9,1.433,4.29
MOTOR_C,2026-02-24 15:08:27,63.22,1.714,4.56
COMPRESSOR_D,2026-02-24 15:08:27,66.61,1.468,4.69
PUMP_A,2026-02-24 15:08:29,84.22,3.407,2.86
PUMP_B,2026-02-24 15:08:29,70.94,1.452,4.05
MOTOR_C,2026-02-24 15:08:29,72.89,1.467,4.17
COMPRESSOR_D,2026-02-24 15:08:29,63.79,1.854,3.68
PUMP_A,2026-02-24 15:08:31,92.77,3.575,3.0
PUMP_B,2026-02-24 15:08:31,73.62,2.032,4.55
MOTOR_C,2026-02-24 15:08:31,64.64,1.553,3.61
COMPRESSOR_D,2026-02-24 15:08:31,64.6,1.704,4.03
PUMP_A,2026-02-24 15:08:33,87.83,4.795,2.04
PUMP_B,2026-02-24 15:08:33,70.6,1.982,3.86
MOTOR_C,2026-02-24 15:08:33,66.22,2.256,3.94
COMPRESSOR_D,2026-02-24 15:08:33,63.13,1.115,4.69
PUMP_A,2026-02-24 15:08:35,84.02,3.587,2.92
PUMP_B,2026-02-24 15:08:35,68.77,1.305,3.8
MOTOR_C,2026-02-24 15:08:35,62.79,1.307,4.26
COMPRESSOR_D,2026-02-24 15:08:35,63.77,2.003,3.93
PUMP_A,2026-02-24 15:08:37,85.02,3.761,2.36
PUMP_B,2026-02-24 15:08:37,63.88,1.892,4.66
MOTOR_C,2026-02-24 15:08:37,66.73,1.786,3.88
COMPRESSOR_D,2026-02-24 15:08:37,66.89,2.162,4.07
PUMP_A,2026-02-24 15:08:39,92.08,4.4,2.57
PUMP_B,2026-02-24 15:08:39,68.06,1.331,4.38
MOTOR_C,2026-02-24 15:08:39,66.25,1.518,3.91
COMPRESSOR_D,2026-02-24 15:08:39,71.66,1.136,3.76
PUMP_A,2026-02-24 15:08:41,87.6,3.908,2.09
PUMP_B,2026-02-24 15:08:41,66.33,2.372,3.65
MOTOR_C,2026-02-24 15:08:41,65.78,1.784,4.01
COMPRESSOR_D,2026-02-24 15:08:41,68.5,1.776,3.65
PUMP_A,2026-02-24 15:08:43,84.44,3.925,2.92
